226	461	1
246	290	1
339	252	1
82	447	1
311	419	1
0	5	1
214	77	1
60	19	1
16	358	1
250	296	1
265	159	1
443	202	1
195	100	1
81	78	1
45	12	1
349	423	1
54	97	1
181	201	1
93	317	1
52	316	1
12	100	1
363	443	1
35	83	1
216	15	1
303	428	1
56	142	1
211	165	1
28	309	1
397	63	1
109	154	1
34	160	1
33	15	1
86	170	1
360	144	1
144	111	1
42	100	1
214	355	1
336	52	1
113	160	1
34	16	1
165	170	1
145	112	1
9	188	1
21	162	1
162	21	1
404	308	1
283	167	1
302	180	1
92	78	1
52	5	1
305	222	1
142	344	1
79	144	1
150	433	1
265	5	1
8	120	1
248	181	1
228	123	1
161	33	1
64	100	1
283	324	1
376	223	1
142	56	1
410	99	1
415	443	1
167	378	1
107	98	1
79	265	1
467	261	1
76	110	1
118	192	1
79	121	1
183	358	1
161	419	1
260	312	1
52	283	1
49	214	1
397	174	1
115	159	1
268	401	1
309	210	1
1	57	1
34	91	1
5	27	1
419	161	1
171	96	1
211	397	1
196	125	1
290	52	1
12	44	1
124	285	1
180	302	1
33	103	1
12	80	1
224	79	1
225	44	1
403	459	1
189	121	1
330	246	1
261	375	1
165	29	1
5	305	1
52	237	1
247	333	1
19	60	1
317	428	1
31	34	1
55	427	1
16	27	1
21	142	1
100	435	1
150	27	1
434	460	1
193	217	1
45	90	1
100	26	1
133	468	1
26	341	1
53	215	1
12	34	1
285	192	1
35	17	1
168	52	1
20	303	1
67	6	1
28	423	1
90	218	1
100	39	1
177	222	1
324	12	1
42	34	1
281	50	1
178	223	1
199	17	1
128	222	1
98	199	1
43	34	1
423	255	1
100	16	1
85	116	1
258	309	1
405	99	1
311	55	1
128	199	1
117	226	1
103	291	1
252	5	1
170	52	1
272	365	1
93	97	1
29	378	1
183	27	1
395	26	1
151	303	1
347	135	1
27	273	1
34	169	1
52	217	1
28	125	1
100	150	1
446	378	1
45	34	1
40	364	1
88	261	1
199	128	1
56	308	1
466	63	1
144	12	1
127	368	1
460	434	1
125	35	1
86	192	1
52	50	1
14	432	1
35	226	1
395	160	1
34	38	1
426	413	1
76	34	1
160	113	1
395	16	1
97	93	1
223	318	1
15	289	1
155	449	1
461	226	1
274	256	1
463	192	1
5	360	1
191	78	1
265	27	1
350	251	1
176	364	1
203	52	1
231	34	1
34	280	1
410	36	1
93	329	1
463	48	1
363	226	1
39	394	1
34	136	1
59	309	1
312	260	1
359	192	1
17	83	1
142	343	1
28	92	1
34	172	1
143	78	1
450	86	1
93	77	1
269	419	1
55	459	1
360	12	1
307	122	1
430	229	1
52	17	1
10	20	1
34	5	1
159	265	1
78	191	1
93	54	1
42	354	1
384	383	1
192	33	1
2	52	1
76	1	1
216	161	1
3	17	1
432	14	1
202	226	1
245	453	1
79	12	1
106	374	1
113	270	1
33	161	1
415	226	1
327	113	1
459	269	1
399	138	1
215	137	1
414	383	1
192	419	1
167	246	1
29	312	1
124	55	1
324	80	1
109	12	1
401	449	1
12	79	1
57	1	1
209	135	1
226	453	1
192	311	1
199	170	1
233	83	1
364	8	1
294	34	1
62	322	1
143	130	1
188	318	1
354	350	1
459	403	1
245	443	1
173	9	1
78	37	1
69	217	1
299	5	1
217	52	1
423	300	1
88	87	1
457	33	1
99	325	1
5	52	1
40	275	1
12	213	1
199	39	1
55	403	1
150	183	1
161	192	1
194	189	1
463	5	1
5	173	1
167	92	1
8	364	1
223	252	1
457	419	1
390	100	1
80	203	1
142	35	1
260	170	1
226	443	1
34	93	1
100	38	1
226	34	1
430	29	1
79	100	1
103	457	1
16	160	1
80	324	1
93	34	1
5	150	1
389	33	1
199	52	1
226	155	1
150	16	1
100	195	1
172	34	1
16	52	1
465	27	1
279	282	1
165	260	1
100	51	1
100	316	1
12	203	1
99	171	1
199	29	1
150	402	1
16	173	1
235	360	1
128	234	1
434	197	1
327	34	1
189	100	1
52	360	1
12	324	1
408	144	1
264	279	1
55	285	1
157	153	1
25	379	1
214	49	1
181	101	1
16	150	1
1	170	1
290	44	1
52	252	1
29	125	1
203	12	1
74	276	1
99	449	1
161	15	1
285	459	1
100	5	1
135	371	1
329	93	1
239	199	1
92	37	1
360	80	1
192	124	1
98	80	1
413	92	1
66	393	1
33	216	1
25	212	1
192	389	1
44	225	1
218	261	1
452	199	1
223	376	1
354	42	1
410	431	1
414	438	1
233	17	1
310	200	1
395	424	1
79	224	1
438	422	1
37	78	1
9	16	1
403	55	1
159	189	1
79	80	1
188	252	1
358	254	1
330	192	1
99	30	1
305	135	1
222	100	1
80	16	1
280	227	1
78	92	1
23	156	1
109	345	1
21	232	1
364	40	1
435	100	1
414	163	1
246	170	1
96	411	1
34	436	1
183	150	1
29	92	1
443	226	1
34	27	1
422	23	1
125	145	1
257	364	1
457	389	1
16	9	1
113	436	1
37	297	1
341	34	1
426	29	1
86	338	1
316	126	1
97	347	1
378	446	1
197	434	1
189	21	1
100	358	1
428	303	1
16	395	1
12	16	1
163	414	1
350	11	1
80	150	1
27	144	1
199	107	1
454	68	1
265	52	1
358	100	1
173	463	1
144	27	1
170	165	1
15	291	1
110	34	1
83	17	1
322	299	1
27	265	1
303	20	1
228	26	1
354	251	1
165	86	1
291	311	1
448	294	1
44	290	1
159	277	1
225	222	1
29	167	1
140	34	1
52	150	1
420	317	1
102	416	1
170	142	1
252	360	1
37	143	1
265	150	1
91	34	1
188	52	1
375	58	1
167	29	1
135	305	1
444	157	1
47	192	1
275	92	1
197	401	1
227	280	1
453	363	1
383	384	1
378	40	1
92	357	1
34	7	1
251	350	1
63	150	1
231	26	1
195	189	1
174	166	1
113	7	1
21	189	1
48	26	1
115	52	1
150	195	1
34	249	1
39	98	1
16	51	1
113	249	1
12	346	1
13	82	1
173	34	1
79	27	1
17	52	1
371	135	1
9	48	1
26	100	1
360	125	1
179	50	1
199	28	1
170	1	1
127	268	1
34	226	1
99	206	1
239	100	1
290	331	1
357	92	1
87	88	1
254	265	1
5	463	1
48	16	1
332	449	1
174	12	1
290	452	1
199	450	1
412	414	1
39	52	1
449	332	1
78	425	1
74	46	1
165	393	1
291	389	1
252	52	1
457	192	1
215	250	1
76	91	1
34	360	1
223	110	1
93	409	1
69	52	1
31	434	1
188	9	1
39	29	1
91	76	1
443	415	1
7	113	1
441	454	1
409	93	1
160	26	1
199	283	1
56	234	1
36	405	1
57	199	1
192	15	1
168	295	1
100	426	1
9	424	1
298	261	1
50	52	1
425	78	1
154	109	1
199	260	1
51	16	1
157	34	1
418	75	1
459	192	1
245	3	1
99	65	1
312	29	1
110	223	1
342	466	1
434	320	1
381	128	1
468	133	1
80	316	1
153	157	1
160	16	1
144	337	1
236	420	1
15	192	1
323	308	1
449	155	1
79	213	1
253	100	1
15	457	1
290	167	1
34	327	1
457	15	1
151	317	1
167	182	1
35	142	1
156	23	1
113	327	1
34	183	1
100	128	1
170	452	1
84	40	1
34	448	1
21	100	1
458	101	1
13	16	1
40	378	1
287	255	1
80	5	1
26	34	1
328	27	1
16	286	1
132	52	1
78	81	1
226	245	1
471	421	1
309	279	1
121	79	1
466	342	1
98	324	1
261	467	1
99	405	1
82	352	1
252	9	1
379	50	1
116	85	1
34	52	1
57	35	1
290	386	1
217	24	1
236	266	1
43	100	1
309	256	1
7	34	1
27	12	1
113	52	1
392	290	1
164	246	1
351	109	1
80	283	1
34	173	1
206	99	1
12	5	1
365	272	1
2	220	1
142	380	1
424	358	1
277	159	1
223	188	1
23	279	1
145	125	1
134	232	1
34	294	1
100	239	1
90	45	1
160	369	1
314	427	1
34	150	1
83	451	1
457	103	1
449	99	1
232	21	1
28	371	1
34	42	1
364	176	1
291	192	1
347	93	1
20	372	1
215	53	1
100	252	1
52	175	1
291	457	1
135	209	1
222	177	1
311	291	1
68	384	1
223	178	1
167	283	1
25	50	1
199	86	1
144	150	1
192	47	1
212	25	1
41	143	1
389	103	1
294	94	1
459	427	1
166	174	1
164	393	1
341	26	1
79	26	1
98	39	1
34	140	1
436	34	1
78	326	1
387	407	1
353	265	1
378	29	1
175	115	1
121	144	1
463	173	1
52	44	1
49	384	1
161	216	1
33	296	1
213	263	1
12	93	1
354	122	1
226	202	1
70	34	1
16	63	1
150	63	1
121	265	1
316	95	1
252	339	1
124	419	1
193	24	1
218	197	1
256	309	1
236	367	1
341	160	1
308	212	1
100	183	1
45	247	1
264	205	1
108	303	1
174	397	1
341	16	1
252	316	1
3	286	1
79	16	1
226	35	1
171	99	1
291	15	1
199	426	1
16	341	1
38	100	1
229	76	1
107	199	1
360	150	1
98	150	1
270	113	1
349	406	1
283	52	1
360	235	1
115	175	1
255	335	1
161	291	1
450	165	1
80	217	1
469	407	1
100	52	1
337	144	1
29	28	1
319	355	1
52	240	1
39	221	1
93	12	1
142	170	1
283	29	1
79	150	1
318	252	1
52	132	1
44	128	1
159	115	1
369	333	1
9	27	1
330	262	1
343	52	1
308	323	1
188	178	1
309	59	1
26	79	1
9	292	1
160	424	1
190	223	1
51	28	1
34	470	1
385	398	1
419	311	1
105	121	1
434	31	1
438	181	1
143	147	1
7	223	1
4	334	1
100	42	1
173	26	1
31	171	1
226	267	1
217	69	1
397	265	1
291	103	1
365	52	1
128	225	1
77	179	1
237	168	1
21	135	1
11	350	1
316	52	1
63	397	1
378	143	1
27	34	1
29	260	1
170	199	1
255	423	1
297	160	1
113	110	1
192	403	1
12	27	1
17	142	1
122	307	1
102	100	1
26	190	1
1	17	1
453	443	1
49	439	1
34	316	1
5	252	1
92	28	1
37	92	1
73	423	1
34	352	1
241	7	1
52	220	1
23	422	1
199	239	1
11	39	1
98	107	1
370	157	1
5	144	1
191	271	1
457	161	1
5	0	1
38	34	1
311	192	1
5	265	1
452	167	1
150	360	1
305	5	1
403	311	1
144	316	1
358	16	1
121	189	1
16	252	1
95	316	1
290	146	1
262	429	1
138	399	1
98	326	1
233	142	1
193	69	1
39	11	1
265	174	1
34	198	1
428	317	1
374	346	1
58	375	1
407	114	1
76	14	1
298	243	1
419	124	1
352	34	1
144	5	1
278	5	1
309	258	1
180	373	1
125	28	1
130	143	1
150	121	1
72	430	1
401	197	1
4	3	1
297	405	1
222	225	1
223	190	1
34	440	1
170	35	1
15	161	1
86	450	1
34	31	1
234	56	1
199	98	1
181	458	1
165	450	1
330	29	1
405	468	1
125	5	1
377	369	1
150	98	1
375	445	1
225	128	1
300	387	1
192	216	1
44	52	1
161	457	1
190	26	1
121	12	1
426	239	1
405	36	1
423	349	1
131	61	1
464	387	1
188	223	1
246	164	1
308	404	1
296	250	1
190	3	1
80	360	1
33	285	1
348	440	1
26	160	1
99	230	1
25	52	1
207	92	1
413	426	1
57	233	1
360	5	1
83	142	1
150	52	1
424	26	1
165	211	1
26	16	1
123	214	1
189	159	1
80	252	1
216	33	1
417	23	1
174	265	1
459	285	1
394	39	1
324	60	1
150	173	1
403	124	1
429	262	1
470	34	1
371	28	1
415	363	1
192	291	1
79	5	1
458	181	1
12	360	1
100	64	1
98	283	1
184	323	1
135	21	1
27	79	1
86	165	1
110	113	1
424	160	1
427	314	1
265	252	1
251	354	1
16	222	1
291	161	1
181	438	1
363	415	1
424	16	1
322	5	1
52	144	1
252	318	1
29	426	1
27	465	1
121	100	1
260	29	1
317	420	1
77	93	1
34	397	1
80	98	1
52	265	1
386	290	1
179	77	1
345	109	1
142	195	1
423	28	1
385	181	1
77	214	1
28	29	1
398	385	1
265	121	1
55	311	1
128	381	1
457	291	1
157	444	1
378	34	1
52	98	1
213	52	1
9	173	1
15	216	1
260	392	1
181	248	1
320	34	1
82	13	1
80	52	1
3	219	1
262	330	1
389	291	1
92	413	1
275	40	1
143	378	1
244	52	1
271	191	1
222	149	1
384	68	1
358	424	1
129	192	1
139	236	1
12	52	1
397	388	1
34	76	1
173	5	1
100	21	1
5	12	1
225	52	1
399	317	1
34	341	1
121	80	1
265	353	1
198	34	1
83	233	1
197	218	1
397	100	1
242	226	1
387	464	1
286	3	1
291	118	1
208	349	1
170	57	1
349	208	1
195	150	1
68	454	1
453	36	1
309	28	1
100	34	1
12	150	1
26	48	1
259	27	1
20	10	1
419	15	1
343	142	1
36	399	1
286	16	1
238	354	1
16	12	1
429	330	1
235	199	1
52	343	1
316	44	1
291	216	1
246	330	1
27	26	1
192	359	1
52	199	1
311	459	1
352	82	1
252	144	1
392	304	1
55	124	1
282	23	1
455	180	1
374	106	1
399	428	1
57	170	1
100	397	1
60	324	1
34	43	1
44	316	1
252	265	1
159	74	1
452	290	1
217	244	1
245	226	1
449	401	1
285	33	1
203	80	1
397	211	1
343	11	1
99	288	1
355	214	1
100	253	1
364	442	1
63	222	1
284	190	1
369	377	1
443	363	1
141	290	1
167	199	1
5	100	1
394	61	1
318	188	1
94	294	1
275	226	1
192	457	1
171	434	1
327	7	1
26	424	1
450	199	1
142	83	1
7	38	1
27	16	1
220	2	1
204	323	1
459	55	1
189	194	1
290	246	1
296	33	1
306	226	1
387	300	1
406	313	1
453	245	1
423	73	1
93	347	1
119	76	1
233	98	1
16	100	1
350	354	1
150	100	1
29	39	1
213	12	1
29	340	1
218	90	1
150	221	1
231	29	1
26	5	1
52	143	1
347	97	1
311	403	1
183	254	1
449	224	1
28	51	1
397	34	1
34	396	1
143	37	1
445	375	1
82	143	1
136	34	1
181	414	1
34	252	1
340	29	1
115	356	1
17	199	1
346	374	1
217	80	1
34	144	1
407	469	1
389	192	1
5	80	1
319	127	1
191	207	1
52	12	1
98	128	1
284	26	1
75	32	1
389	457	1
439	49	1
294	448	1
192	437	1
144	360	1
143	315	1
265	12	1
34	265	1
32	75	1
39	199	1
334	4	1
144	252	1
321	34	1
183	100	1
308	360	1
344	17	1
99	366	1
5	322	1
52	25	1
16	188	1
170	246	1
170	17	1
52	290	1
125	360	1
265	254	1
104	157	1
122	354	1
35	57	1
200	310	1
100	43	1
5	34	1
378	167	1
16	80	1
63	12	1
160	173	1
5	299	1
100	79	1
52	2	1
324	52	1
436	113	1
199	57	1
326	98	1
30	99	1
169	34	1
142	17	1
100	200	1
12	316	1
440	348	1
279	22	1
229	430	1
48	9	1
317	399	1
96	171	1
7	93	1
52	244	1
393	165	1
199	34	1
290	301	1
52	100	1
245	415	1
16	34	1
150	34	1
52	365	1
260	165	1
360	252	1
313	406	1
279	264	1
43	316	1
92	29	1
17	35	1
163	89	1
415	453	1
199	11	1
214	319	1
6	290	1
224	449	1
180	34	1
283	275	1
316	43	1
226	415	1
52	113	1
438	414	1
285	55	1
356	115	1
79	252	1
124	403	1
192	129	1
144	52	1
324	19	1
121	105	1
416	102	1
34	186	1
52	234	1
78	143	1
431	410	1
29	107	1
35	1	1
333	369	1
202	443	1
160	297	1
125	196	1
222	128	1
199	1	1
103	33	1
34	199	1
419	269	1
265	211	1
63	342	1
326	78	1
318	223	1
252	12	1
233	35	1
50	179	1
34	320	1
14	76	1
183	34	1
128	98	1
289	15	1
52	188	1
125	29	1
160	395	1
369	160	1
261	218	1
396	34	1
367	236	1
100	121	1
342	63	1
218	256	1
226	117	1
143	82	1
115	100	1
205	439	1
52	80	1
23	282	1
61	394	1
76	28	1
283	98	1
26	27	1
200	100	1
360	52	1
269	459	1
98	52	1
437	192	1
201	181	1
80	34	1
322	62	1
331	290	1
182	167	1
422	414	1
414	181	1
86	199	1
5	125	1
35	233	1
249	113	1
316	252	1
195	142	1
34	45	1
107	29	1
243	298	1
442	364	1
315	143	1
80	11	1
27	5	1
247	45	1
79	52	1
29	231	1
50	25	1
35	125	1
290	6	1
316	144	1
6	67	1
52	34	1
448	34	1
186	34	1
158	52	1
192	459	1
3	443	1
39	100	1
391	439	1
265	34	1
330	429	1
192	86	1
252	100	1
392	260	1
290	392	1
239	426	1
63	466	1
5	79	1
380	142	1
83	35	1
244	217	1
54	93	1
335	255	1
148	20	1
36	453	1
132	12	1
97	54	1
366	99	1
12	132	1
207	191	1
52	168	1
157	370	1
123	228	1
48	463	1
439	205	1
28	76	1
199	452	1
427	459	1
265	397	1
149	222	1
430	92	1
34	12	1
101	181	1
127	319	1
362	222	1
456	378	1
100	222	1
144	408	1
12	109	1
51	100	1
393	66	1
16	79	1
150	79	1
295	168	1
449	226	1
187	226	1
279	309	1
284	424	1
192	161	1
29	283	1
283	199	1
402	150	1
5	334	1
443	453	1
22	279	1
372	20	1
1	76	1
34	110	1
52	158	1
103	389	1
56	128	1
17	57	1
411	96	1
249	34	1
78	152	1
393	164	1
252	188	1
143	52	1
121	150	1
222	16	1
34	231	1
147	22	1
173	160	1
24	217	1
12	63	1
11	98	1
319	214	1
71	414	1
173	16	1
252	80	1
80	233	1
147	143	1
74	159	1
304	392	1
364	257	1
152	78	1
76	119	1
185	26	1
358	183	1
292	9	1
137	215	1
52	27	1
178	252	1
443	34	1
100	189	1
317	303	1
29	165	1
428	399	1
34	100	1
32	319	1
333	247	1
199	167	1
233	80	1
29	430	1
46	74	1
246	135	1
226	306	1
252	178	1
324	283	1
180	455	1
430	72	1
173	150	1
419	291	1
36	410	1
217	193	1
252	34	1
3	4	1
223	7	1
275	283	1
320	434	1
192	285	1
213	79	1
233	57	1
373	180	1
439	391	1
34	113	1
175	52	1
5	278	1
