0	0	4	980377200
0	1	4	988322400
0	2	4	982969200
0	3	3	975020400
0	4	4	980982000
0	5	3	982537200
0	6	4	976489200
0	7	3	975970800
0	8	3	984783600
0	9	0	981846000
0	10	3	986421600
0	11	4	983055600
0	12	4	987112800
0	13	3	981068400
0	14	4	981932400
0	15	2	998344800
0	16	3	987458400
0	17	3	989877600
0	18	3	994975200
1	0	4	983660400
1	19	4	988063200
1	20	3	983660400
1	21	3	983833200
1	22	3	984092400
1	23	3	983746800
1	24	3	983660400
1	25	3	988149600
1	26	3	983055600
1	27	3	984438000
1	28	3	983142000
1	29	2	984610800
1	30	1	983660400
1	31	2	983574000
1	32	3	987112800
1	33	4	987112800
1	34	3	984697200
1	35	4	987544800
1	36	3	999640800
1	37	3	983574000
1	38	2	984438000
1	39	3	983055600
1	40	3	983660400
1	41	4	988063200
1	42	3	984524400
1	43	3	983746800
1	44	4	983574000
1	45	3	983660400
1	46	4	984092400
1	47	4	984610800
1	48	3	985644000
1	49	4	982450800
1	50	3	994802400
1	51	3	987112800
1	52	3	984524400
1	53	0	983142000
1	54	2	984524400
1	55	1	986162400
1	56	3	983833200
1	57	3	987112800
2	0	4	1154296800
2	58	4	1088460000
2	59	4	1154124000
2	60	4	1154124000
2	61	3	1106521200
2	62	3	1096063200
2	63	4	1140822000
2	64	3	1105830000
2	65	3	1134255600
2	66	4	1096149600
2	67	4	1157148000
2	68	4	1105916400
2	69	4	1106175600
2	70	4	1117922400
2	71	3	1095544800
2	72	3	1155765600
2	73	4	1133564400
2	74	4	1126994400
2	75	4	1155420000
2	76	3	1106434800
2	77	3	1155938400
2	78	2	1243202400
2	79	4	1114898400
2	80	3	1096408800
2	81	3	1143583200
2	82	3	1104102000
2	6	4	1111618800
2	83	3	1095717600
2	84	4	1153778400
2	85	4	1154210400
2	86	4	1124661600
2	87	3	1089324000
2	88	3	1112133600
2	89	4	1104706800
2	90	3	1095804000
2	91	3	1137193200
2	92	3	1109026800
2	93	3	1121551200
2	94	4	1151791200
2	95	2	1140822000
2	96	4	1124661600
2	97	3	1097532000
2	98	4	1124661600
2	99	3	1097704800
2	100	4	1136070000
2	101	3	1090447200
2	8	4	1090447200
2	102	4	1143410400
2	103	4	1089237600
2	104	3	1156629600
2	105	4	1105052400
2	106	4	1096063200
2	107	4	1095199200
2	108	3	1105311600
2	109	4	1107644400
2	110	4	1110754800
2	111	4	1095199200
2	112	3	1133046000
2	113	4	1155333600
2	114	3	1114466400
2	115	0	1134428400
2	116	4	1090879200
2	117	4	1089237600
2	118	4	1136156400
2	119	3	1130364000
2	120	3	1097877600
2	11	4	1375048800
2	50	1	1115244000
2	121	2	1154296800
2	122	4	1104188400
2	123	2	1119909600
2	124	4	1104966000
2	125	4	1110841200
2	126	4	1132614000
2	127	4	1118786400
2	128	4	1095544800
2	129	3	1096063200
2	130	4	1089151200
2	131	3	1113256800
2	132	4	1101510000
2	133	3	1110236400
2	134	2	1105743600
2	135	3	1107644400
2	136	2	1375135200
3	0	4	1263855600
3	137	4	1306101600
3	138	1	1305583200
3	139	1	1305583200
3	140	0	1249250400
3	141	4	1306015200
3	2	4	1306188000
3	142	0	1305324000
3	143	3	1305669600
3	144	4	1306101600
3	145	4	1306101600
3	19	2	1305496800
3	59	4	1305583200
3	60	4	1306188000
3	146	4	1250114400
3	63	2	1263855600
3	147	1	1306015200
3	148	1	1306101600
3	149	0	1263855600
3	150	4	1306101600
3	151	4	1263855600
3	152	4	1276034400
3	153	0	1248732000
3	154	2	1263855600
3	155	1	1253570400
3	156	0	1332457200
3	157	4	1306188000
3	158	2	1319493600
3	159	4	1271368800
3	160	3	1305496800
3	21	4	1305583200
3	161	4	1255298400
3	162	4	1268089200
3	163	4	1306188000
3	75	3	1263855600
3	164	3	1306188000
3	77	4	1305842400
3	165	4	1269644400
3	166	4	1305496800
3	167	4	1263855600
3	168	4	1263855600
3	169	4	1263855600
3	170	1	1263855600
3	171	4	1246831200
3	172	4	1305324000
3	173	4	1269558000
3	174	4	1305496800
3	175	3	1305496800
3	176	4	1305496800
3	177	3	1263855600
3	178	4	1306015200
3	179	1	1263855600
3	180	1	1305583200
3	181	4	1306188000
3	182	4	1263855600
3	183	4	1305583200
3	184	3	1285970400
3	185	2	1305324000
3	186	2	1305496800
3	187	2	1305583200
3	80	4	1254693600
3	188	4	1306015200
3	189	4	1306188000
3	190	4	1306274400
3	6	4	1306188000
3	191	4	1306101600
3	192	2	1276120800
3	193	4	1306188000
3	194	4	1306188000
3	195	2	1306101600
3	196	4	1306274400
3	88	3	1333490400
3	197	3	1305410400
3	90	3	1306015200
3	198	4	1306188000
3	199	3	1331247600
3	200	3	1305496800
3	201	4	1306015200
3	202	4	1276725600
3	203	4	1271282400
3	95	3	1244757600
3	204	4	1272578400
3	205	2	1263855600
3	206	4	1245880800
3	207	3	1244757600
3	208	1	1305324000
3	209	3	1263855600
3	210	4	1306015200
3	211	4	1244757600
3	212	1	1244757600
3	213	4	1306188000
3	214	2	1306360800
3	215	2	1253397600
3	216	0	1244757600
3	217	1	1263855600
3	8	3	1257116400
3	218	4	1306188000
3	219	4	1305842400
3	220	3	1271282400
3	221	3	1271282400
3	222	2	1263855600
3	108	4	1263855600
3	223	4	1305928800
3	113	4	1306188000
3	224	3	1268089200
3	225	4	1244757600
3	226	4	1305583200
3	227	1	1305842400
3	228	4	1305928800
3	229	4	1305928800
3	230	4	1305928800
3	231	4	1305583200
3	232	1	1305496800
3	233	4	1305583200
3	234	4	1305583200
3	235	4	1305928800
3	236	4	1305928800
3	237	2	1305928800
3	238	4	1305928800
3	239	4	1305928800
3	240	4	1305928800
3	241	4	1254434400
3	242	1	1305928800
3	243	1	1305928800
3	244	2	1305928800
3	245	4	1305496800
3	246	3	1305583200
3	247	4	1306274400
3	248	1	1300316400
3	249	1	1263855600
3	250	3	1305583200
3	251	4	1263855600
3	252	4	1305583200
3	253	4	1271455200
3	254	3	1274652000
3	255	2	1263855600
3	256	3	1263855600
3	257	4	1263855600
3	258	3	1263855600
3	259	4	1263855600
3	260	3	1276466400
3	261	4	1268175600
3	262	3	1271368800
3	263	4	1305842400
3	264	4	1263855600
3	265	4	1306015200
3	266	4	1306101600
3	267	1	1263855600
3	268	1	1244757600
3	269	2	1276034400
3	270	3	1271282400
3	271	4	1306015200
3	56	3	1263855600
3	272	3	1276120800
3	273	4	1254780000
3	274	4	1305928800
3	275	4	1263855600
3	276	4	1306188000
3	277	4	1306015200
3	278	4	1306188000
3	279	4	1306188000
3	280	4	1306188000
3	17	4	1306101600
3	281	1	1305583200
3	282	3	1306188000
3	283	0	1271368800
3	284	4	1306188000
3	285	4	1263855600
3	286	4	1306101600
3	287	2	1263855600
3	288	3	1247090400
3	135	1	1271282400
3	289	3	1286575200
3	290	1	1306015200
3	291	3	1263855600
3	292	4	1306188000
3	293	0	1298847600
3	294	3	1263855600
3	295	4	1306188000
3	296	4	1266361200
3	297	3	1257116400
3	298	4	1306015200
3	299	4	1266879600
3	300	4	1306101600
3	301	1	1331334000
3	302	0	1245880800
3	303	4	1306101600
3	304	3	1271282400
3	305	3	1305496800
3	306	4	1306101600
3	307	4	1306188000
4	0	3	1275343200
4	1	2	1282946400
4	308	2	1288130400
4	62	2	1283032800
4	309	2	1287352800
4	310	2	1275516000
4	148	3	1293750000
4	311	0	1294614000
4	312	2	1261609200
4	313	1	1308434400
4	314	2	1311026400
4	315	3	1255471200
4	316	2	1259103600
4	317	3	1260313200
